,PTID1W1,PTID1W2,PTID1W3,PTID1W4,PTID1W5,PTID1W6,PTID1W7,PTID1W8,PTID1W9,PTID1W10,PTID2W1,PTID2W2,PTID2W3,PTID2W4,PTID2W5,PTID2W6,PTID2W7,PTID2W8,PTID2W9,PTID2W10,PTID3W1,PTID3W2,PTID3W3,PTID3W4,PTID3W5,PTID3W6,PTID3W7,PTID3W8,PTID3W9,PTID3W10,PTID4W1,PTID4W2,PTID4W3,PTID4W4,PTID4W5,PTID4W6,PTID4W7,PTID4W8,PTID4W9,PTID4W10,PTID5W1,PTID5W2,PTID5W3,PTID5W4,PTID5W5,PTID5W6,PTID5W7,PTID5W8,PTID5W9,PTID5W10,PTID6W1,PTID6W2,PTID6W3,PTID6W4,PTID6W5,PTID6W6,PTID6W7,PTID6W8,PTID6W9,PTID6W10
TNFRSF6B,5.254915227621985,4.710674209288093,4.598400938741104,4.657822902652401,4.697762701332313,4.7547913192879445,4.541297997648338,4.325285664281515,4.515371844096946,4.766483854732219,4.267887814656836,4.425788251145304,4.2121179396942265,4.208056784945399,4.362827537400776,4.168818511035423,4.402538008670362,3.9886392468426863,4.613808614349857,4.342469410045004,4.4118668512655,4.563664571487065,4.6387863178075355,4.25284705868769,4.271231431083071,4.259445750710953,4.266269326134954,4.154016051426397,4.400722353241104,4.448564018731226,4.3666998885994905,4.544398831828911,4.3616420479038025,4.4872933939918065,4.3895736948333335,4.580109295966812,5.19023556959977,4.451771593018923,4.833699720957927,4.838382036932777,4.5705600789363094,4.242076546581271,4.269160349434935,4.392090695743316,4.351373912953207,4.256889885535893,4.160299037498155,4.3538525586861265,4.0167013349006675,4.255644240177092,4.8620198573234426,4.790834581089001,4.786998796764452,4.756468257063843,4.615957677165953,4.609217160238346,5.180919617513902,4.869999683891384,4.681792187913436,4.679429428350755
TNFRSF9,8.555968344613653,8.440189383947976,8.703125623097735,8.44497593190492,8.118560109421457,8.24117568168823,8.324168392818372,8.484164722185582,8.313761008029738,8.48361588164539,7.566669811904771,7.343509979967584,7.576935508171971,7.393048889800318,7.471103712696352,7.322690718289433,7.418388153070906,7.4105649817889905,7.731165588004542,7.771776659377514,7.688639871629906,7.857703000809899,7.884080137921417,7.890343326638448,7.725741838049068,7.725054677112436,7.8488513751372295,7.646279324064209,7.989438212913185,7.821043681880449,7.568470715914665,7.682102013032482,7.618221767270864,7.709897146039748,7.637314629217507,7.594921715026915,7.77047229161411,7.773906681186918,7.7757386609151995,7.532185246610313,7.080439153533462,7.517843367058642,7.232316348982203,7.347257271876302,7.2450715692374805,7.089382681463058,7.194672161305964,7.222393065396591,7.249601776269906,7.12007817395746,7.494105147937568,7.493359124805456,7.465993232473588,7.383058822835471,7.311948076412196,7.544349369836093,7.652179566905032,7.3192918676392935,7.405265725322161,7.3784760756423085
TNFSF10,7.883575609177907,7.973288102268084,8.26182789859544,7.994430378542612,7.659026874925865,7.91024636582483,7.876685762703076,8.031119459187979,7.929039990270083,8.149292903866796,8.20664664241024,8.091175651389817,8.110946776999544,8.084246078841552,8.232472254066652,8.249809856180573,7.997476459211164,8.339313790647282,8.236411775445891,8.428436807299496,7.949269363978819,7.985715019786143,8.061797254733388,8.05115237419441,8.158811121333057,8.059363930991626,8.088044045399723,8.122364705338706,8.309948307354714,8.237354820622954,8.189581454165786,8.118389837163024,8.286745796393351,8.238119516119337,8.323264223103582,8.197970040335704,8.301732585547,8.350189580778943,8.225123066345455,8.115151360432437,7.762612585713432,8.079251160317447,7.586297878229091,7.961283565083552,7.738469270698386,7.660020858506381,7.864225771784991,7.900241907237318,7.8190537322741855,7.866078981422224,8.452616848313053,8.403112603829449,8.369632240974818,8.196711292669498,8.29977033085483,8.388003073652346,8.523964913500368,8.375413093114256,8.4158228780006,8.212126696624633
TNFSF11,5.032466761576015,6.1325028142293085,6.164542939575174,6.101889553006211,5.237819899366044,6.102786187958364,5.422007561970051,6.014806064747926,5.511822217659331,6.421450543673122,5.789473653691996,5.498295552080441,5.50084665866302,5.5982609778004555,5.617812715727603,5.716472418432236,5.467540342053838,6.088035562351526,5.6396431454271605,6.44519201532725,5.38371465910776,5.3459072748976,5.152142847757895,5.561430011645644,5.6781254416305735,5.380348502345094,5.258722425332566,5.1833991719946795,5.538947820921749,5.411636397460463,6.365909456988447,5.7002676942461274,6.147801217423569,5.830909378853197,6.526336474392779,6.166673272028398,6.276254707328895,6.329353260802878,5.856024568659437,5.74344495352629,4.903081666035663,5.919690463174116,5.647619596349418,5.843428661326074,5.217486655540429,5.37918772810445,5.911420751569995,5.760087850378875,5.91284623432348,5.7270573014474015,6.454347005624878,6.365958434363146,6.00141720241177,5.382487423363959,5.494130755616897,5.993060655662776,5.485143412808102,5.9575246283533065,5.860448876544493,5.75018574675139
TNFSF12,10.370080562731689,10.54593536615236,10.727790980483984,10.473465077461743,10.359518534948569,10.384699473523625,10.487265453525147,10.57268762771656,10.42331102329586,10.500446254067391,10.246078469219112,10.371869191617364,10.320378732980062,10.188337001122132,10.19598041046541,10.34507963329285,10.107378470523535,10.313394272834831,10.41987350823595,10.64999817511996,10.544156529155346,10.630790132321994,10.542547585240499,10.608044640843717,10.589826393827463,10.48047012757483,10.658732669313132,10.480350258425629,10.785517612747078,10.870560764819523,10.735916187325795,10.780230608845505,10.795062172412921,10.99165866886664,10.763180325015213,10.566241880823734,10.63029051743179,10.887032001612509,10.789135504016427,10.564492970601528,10.015993965708166,10.308018484127107,10.049252293774243,10.078914526591591,10.179294818906753,10.193092856771456,10.193042944150427,10.258048572993163,10.367462476250992,10.338005046076864,10.864843798659868,10.846673672911773,10.712060327473656,10.497688202507836,10.700717132821476,10.971868482978188,10.834390380059844,10.50601246547665,10.706553603841412,10.751706980704144
TNFSF13,9.1174597337151,8.817082145406236,8.989620998668533,9.099202876055406,9.039065171326511,8.967115566298743,8.76654646597473,8.7042629915352,8.989121972927606,8.909333593539351,8.532152511405359,8.640559474534722,8.609707690918293,8.403965549313178,8.550662529532561,8.54065928660168,8.414943101104905,8.152538876254507,8.760041596613458,8.694795940290854,8.672709609751147,8.501546228647683,8.782869163002472,8.510391926333059,8.620899400269739,8.536121690901393,8.624141115188328,8.635342662461735,8.696681392314613,8.810427036678005,8.599564024777253,8.688890199186199,8.52797384878981,8.663941230297365,8.41703686637344,8.727617252590878,8.836359696320272,8.624200712683963,8.888307939790636,8.753317048939667,8.508516995882015,8.454139693722874,8.356039901445053,8.646923702725486,8.622305550356923,8.692311762803088,8.465497023181552,8.662833906599287,8.413048619324758,8.751790735503823,8.774707676251714,8.73664613710111,8.866045279832123,8.717341583011612,8.691014835240091,8.672609910265624,8.758505062483508,8.752528839266862,8.66412084119845,8.776762988581407
TNFSF13B,6.890293465076516,6.834248544916844,6.867230546093923,6.896907550651723,6.679543435946208,6.8943291040038375,6.999032619220456,6.780493836711098,6.844468512180352,6.860945421866887,6.20668619790317,6.317859373016505,6.2648347723025966,6.079128466154979,6.329511133949077,6.500838693477406,6.397782430003284,6.271289333773964,6.5244774632353355,6.511539198162855,6.870740757740792,6.814801617146729,6.8508131720597,6.647572110662165,6.63628674385149,6.9063182130455845,7.051249188961458,6.748926759803359,6.971084807459864,6.873040470576122,6.359083614962389,6.348464373601202,6.4707483407463195,6.235968254610225,6.142646243600089,6.39582542977294,6.458211369652031,6.351062898940385,6.26828840988677,6.41625200765846,6.121384318899557,6.476286088030363,6.510273627546961,6.249418792825572,6.571440183726471,6.4160239428271595,6.406181190654196,6.5357730400078875,6.404204896934502,6.339180151925242,6.180006593005565,6.75663370894553,6.266827759964369,6.299266640994712,6.17712648415684,6.102746302696885,6.248944634477151,5.990235602000939,5.958851952995022,6.011714781596206
TNFSF14,4.252786519149129,4.335747634299735,4.466959860713254,4.278572116932261,3.926815449395028,3.9766844026528254,4.120899317379938,4.19348790661689,3.985336478370975,4.1657752983944185,5.289849216585129,5.0902437121744235,5.15481405937613,5.129406671220506,4.748987119712086,4.952510630476289,5.102960410645665,5.05277235021206,5.229387961809867,5.6034245760955335,4.05544730551347,4.356848079236522,4.073863068019214,4.183740571567339,4.00553472880779,4.039892891066121,4.133242927755196,4.274626948636068,4.460310083565942,4.207330653138061,4.3844090539315985,4.351013413255913,4.247130014223271,4.526582179491027,4.283966207815521,4.166948378032943,4.385831346781704,4.47906884403666,4.642903696690433,4.584234958554705,4.547326432228107,4.6862371762866895,4.714871923502741,4.764675238187613,4.65318616139444,4.8033562117979445,4.500241179189457,4.589607705854354,4.992709525560325,5.042727500077605,4.847200198722993,4.359584420479938,4.292185410188525,4.434548168349553,4.215181565453316,4.506455959291863,4.586428495591543,4.287191530338968,4.5192084912851,4.2915077877178325
TNR,4.816420510429774,4.289856592232377,4.325796540005504,4.450432670931902,4.165638644910422,4.437241057675664,4.6023796740231475,4.491513221466543,4.446891405292056,4.406216912653767,4.023601344674307,4.2728891435352105,4.245830285449538,4.3109435412179185,4.6499200597229065,4.246187637547819,4.637731953271538,4.24807177573468,4.568488196784421,4.3284702879508,4.751190538757419,4.507071526108113,4.8165689887833185,4.7676124277167515,4.388719943549368,4.794784941111575,4.740279982672884,4.709797916343468,4.957362109620565,4.867950811069856,4.24872457206237,4.19579640196354,4.182469838399161,4.299171378047949,4.238221285643107,4.34745306278325,4.179280136891162,4.367846293874827,4.346552736375302,4.060384665024043,4.01051132213351,4.5018722071430215,4.349782794721624,4.250423493433775,4.320275262638403,4.088633495082411,4.129002694676263,4.318736210514205,4.437314308673036,4.184327907331414,4.32676742469588,4.157698596790252,4.397385423280729,4.582863054840194,4.174382447987666,4.412334423799455,4.425499587943857,4.402224186510517,4.488032916087373,4.446348877054928
TNXB,1.7327901690984766,1.7835823739403713,1.661247943530072,1.7225534578847046,1.6500752089209936,1.7905635408544993,1.6736016488311662,1.6863884688476236,1.6482813553607523,1.3692710400250943,1.869239718776284,1.8047970246065266,1.9885210963275812,1.8359644853141917,1.9167059287399852,1.746484761542602,1.8642554914187404,1.870818418984031,2.08161232285789,1.7162007613986383,1.805044761370403,1.8534368188880666,1.937419726738949,1.8909913701733623,1.9124199350153097,1.7548875021634684,1.939790754900577,1.8525582225730355,1.8103197034110774,1.8172548628103047,1.9357991655320377,1.9844799820951882,1.8520787626015605,1.93451650158608,1.9679063702901467,2.0199509401816655,1.8923910259134034,1.913071307862046,1.99262342900581,1.8582197662710662,1.6796039548362183,1.6933642883581494,1.7922723274845245,1.7559557695509598,1.7989629304507626,1.8914191868460786,1.780855993874203,1.7902715944133019,1.792438930064638,1.7511637533838589,1.7735322257505557,2.03266511228183,1.8720801365093374,1.8474758392584816,1.878176012421781,1.8092497906131577,1.7306616912715669,1.782785964844304,1.87463960816493,1.8700687517824097
TOP2B,2.4851949468335013,3.5603236620823626,2.702413749437696,2.6336636968666323,2.202449067134512,2.497382435736466,2.3978029618624896,2.784755228692409,2.6193660547470357,2.6821237896197205,3.5215784556317957,3.222248144618403,4.348565288665778,3.449389693592821,2.6796489905021725,2.8369542028528643,3.8146632097100914,2.9521844428964132,4.029293853686228,3.816476831604105,3.121728280974012,2.721547653568782,2.5106328460389773,2.619788602396964,2.1981798067501854,2.641337933064725,2.686948673506893,2.862253000918106,2.6965280456806737,3.0655378464174743,3.682539589125731,3.197849668785057,3.170357745046284,2.9239478149079257,2.6509483302197414,3.508352585761667,3.2130050385450475,3.2046415656104212,3.0328766563142073,3.238817424836234,2.793458951274637,2.680481896842554,3.4303521867803894,2.7116270558684654,2.3737317223787286,3.8048796082546725,2.9587127804532107,2.6988629899572563,3.1341552118378497,2.889823952209605,4.160024678031876,2.99334829212757,2.861737058145378,3.0656929332266416,2.4948507854976336,3.1647058401828,3.1614362658259867,2.9005480518567714,2.9180999570288217,2.8793921028304843
TP53,2.0840302385607843,2.160855665493157,2.3119680510317164,1.970632816769694,1.9807199670821174,2.0558897581962827,2.1444053666992344,2.350101158783792,2.441111603039565,2.015818671751405,2.1302390008523955,2.395611248503802,2.4571214579500964,2.3206579643119247,2.302728475474659,2.5397791916984938,2.5533605033353277,2.5637438774838905,2.5935689041583045,2.279084940403423,2.075224549511728,1.7311832415722,,2.0844725169369016,1.9578031893089494,2.0476430798153196,2.1390110079722526,1.9373443921502325,1.9452705855163521,2.1586924861838,2.128920236583243,2.0739230345012363,2.2320774217299895,,,1.9328548889164938,2.041803687657085,2.165686877029876,1.8022345839484915,1.860009291338641,2.073237554697929,2.1283593965287277,2.306408076982551,2.1724555121595874,1.7996675839159533,2.3544803710006748,2.5319677773976816,2.381477195669241,2.3210622180738008,2.2188741419121674,2.824340173726012,2.4156505144147307,2.1053428402862226,2.222773654650785,2.334339439906927,2.315247399481585,2.043904394295621,2.0553345017510996,2.3061455593087743,2.4242502860840482
TPP1,5.071496686491291,4.891501818629541,5.00049584120248,4.939790754900577,5.181492200759355,5.20575220346748,5.319975529124116,4.818022245643947,4.594918730086071,4.558873732567079,4.421351233836181,4.629648044187436,5.036318699159079,4.469150118336159,4.9409888993458875,4.440912344024996,4.843903468826662,4.680690048315105,5.1292335522670225,4.938356372106708,4.89773414945295,5.749842617483796,5.004353070167323,4.690322104738021,4.578878348021267,5.108419909871287,4.668215588640808,4.762997191646395,4.867901404720636,5.038014690186716,3.990891344122812,3.813001283929893,3.8591247480420505,3.967140934088683,3.5448315519458844,3.9740428256531395,4.148909706996919,3.871252258855253,3.840725060518196,4.006387796778708,4.718657533234231,4.689494861705419,4.819683509495513,4.824426738127264,4.91532967601301,4.704656207884448,4.808987335055088,4.8117638555729245,5.283132814208528,4.807097274938268,4.709985344484874,4.8811653643758355,4.851024389216537,4.678201516422922,4.67757589343544,4.602005462567509,5.296952904537594,4.665881621743828,4.587749018366928,4.447579196548882
TPPP3,2.533986875259268,2.190172344802298,2.34593565289933,2.123037073395529,2.0265168030642227,2.338852239145184,2.2215368556373076,2.3452828175935085,2.443129210153098,2.2290648894411467,,,,,,1.8528777740535796,,,1.8410875112959342,,,1.8129499594557492,,,1.826965346860725,7.169089198506494,,1.9659874018247314,1.9861560517844203,1.9242519403458664,1.8755834972202532,1.8539557380478857,,,,,,1.9175081369573017,1.8815080089162737,,2.30214354771993,2.209359782374916,2.4600348013613424,2.3583399935020792,2.3783451488368414,2.247168000374773,2.662410607590491,2.4264794654277817,2.40610123821186,2.4252175820708186,,2.0494565186705946,1.937570384115954,1.8143453349632197,1.8216285892437736,1.9023051639397737,1.8517190630258211,1.923263298176946,1.8595720568172471,
TPSAB1,4.343763122149601,4.033828220787981,4.0932643730744624,4.105158426391872,3.995547833257993,3.991589869385534,4.106574455787914,4.022722894261084,4.032735630405895,4.245564114672183,3.770385071558794,3.849819161465739,3.6467386983078462,3.811224394912364,3.96104909918028,3.7154101954163616,3.7257847747422552,3.7302812752778074,3.770522506829841,3.8318265838753214,4.159282031888444,4.092046716165431,4.00971442864425,4.187846909439575,4.121935447469324,4.1453595382114345,4.046875168955721,3.900509409964687,4.218323957817265,4.096472708650029,4.476226132546232,4.672346133010554,4.596249401218046,4.623246491328978,4.5771387491914,4.544083482567366,4.50070646497177,4.665279061087871,4.535443357206939,4.543737137294877,2.913071307862046,3.0221547223322536,3.168561812296334,3.0720371807728806,2.963899471342656,2.994597825671082,2.961956646784827,2.904060138573469,3.041505840033627,2.9727477877930863,3.582495789109718,3.4252713017253114,3.4723447945993606,3.451791370730241,3.5174898765736127,3.3757484373123616,3.581098120570902,3.5026743020895834,3.5148544709370575,3.2909846222636348
