,Gene,mean,median,sd,max,PTID,Time,Residual
REG4,REG4,8.0711935,7.96830394742261,0.412354777915444,9.02968311995319,62.5278442504416,0.0,37.4721557495584
FGF21,FGF21,6.3591188,6.21554207237726,0.918041587621689,8.53333323682394,62.4824011195526,0.0,37.5175988804474
AFP,AFP,5.1001586,5.14160044509745,0.262389107003359,5.82391491432885,62.406888679412795,0.554125474187486,37.038985846399704
ANG,ANG,6.195712,6.21323831361742,0.356930458154834,6.9580700930969,62.349799704183894,0.0,37.6502002958161
CXADR,CXADR,1.9147526,1.87193475625582,0.152412920958515,2.30416054700136,62.269787228609,0.64139226715392,37.088820504237106
DCTPP1,DCTPP1,4.822363,4.8385885154389,0.233244870112994,5.36391396489699,62.16095409851879,5.85014497740723,31.988900924074
COMP,COMP,7.1101881,7.06785836908625,0.290693483074483,7.69430216346419,61.9802316938022,0.0,38.0197683061978
CD38,CD38,5.3179235,5.31770327979689,0.250305638710659,5.9170951509356,61.978842430085,1.70456872769175,36.316588842223204
SKAP1,SKAP1,5.2878771,5.29432203729664,0.391011508824052,5.94701618989136,61.7585827427916,9.9083409965292,28.333076260679203
LILRB2,LILRB2,3.3261676,3.28470618226474,0.197435694752035,3.84273752463329,61.658798202241506,0.0,38.3412017977585
PIK3AP1,PIK3AP1,3.8432379,3.83633116988034,0.43430713857572,4.85614910231841,61.4735657190437,12.1686514246889,26.3577828562674
IGFBP3,IGFBP3,3.97276,3.94583670489792,0.237475336359135,4.41487969587872,61.27149263807951,0.0,38.7285073619205
WNT9A,WNT9A,2.2248571,2.25645203675525,0.181163559943152,2.62220413657709,61.1880558281233,0.0,38.8119441718767
NPY,NPY,5.4278987,5.38720111383912,0.607194499448576,6.78345665436024,61.0254892755573,8.73917571074578,30.2353350136969
THBS4,THBS4,4.4151064,4.46929219273719,0.262191908125274,4.90362159501655,60.782612513451994,0.0,39.2173874865481
CXCL10,CXCL10,9.7348572,9.77133680834571,0.409728969902767,11.2100491463186,60.7186127099803,7.9872883002287605,31.294098989791003
LGALS8,LGALS8,5.8808834,5.84428547871496,0.438257926385958,6.98485476178463,60.650916649592105,12.2251521567824,27.1239311936255
CNTN1,CNTN1,4.601803,4.60950623700031,0.173900636578569,4.95278084432735,60.5512605686483,6.53990441069571,32.908835020656
LYVE1,LYVE1,5.5272,5.58114974416196,0.226490338230991,5.89563950170698,60.4568681012833,0.0,39.5431318987167
RSPO3,RSPO3,4.1510576,4.15258788149213,0.232182126968598,4.67374296732263,60.4504795653946,0.0,39.5495204346054
CD40LG,CD40LG,4.4070306,4.37108995411247,0.423908841891583,5.4445743116074,60.45029983778421,12.077402062273599,27.4722980999422
CA12,CA12,3.200232,3.18276326949571,0.176623520530209,3.75433169035487,60.427536599519904,0.0,39.5724634004801
GDNF,GDNF,2.6653352,2.68119822467752,0.293908738460493,3.17716835263478,60.3266583778377,4.52158828537212e-08,39.673341576946406
PDCD1,PDCD1,1.7666318,1.75774867994023,0.143206147875093,2.10748701611672,60.257030895251,2.91021386409259,36.832755240656404
VCAN,VCAN,3.9301135,3.9084476177418,0.244493424215126,4.6570568648103,60.072036827209395,0.288294868565462,39.639668304225104
LGALS1,LGALS1,6.5991013,6.60747151608907,0.173429397505277,6.99438964522119,59.90727650236109,1.75986796585028,38.3328555317886
CCN4,CCN4,5.1908208,5.17275736546502,0.206257775488619,5.61785090857215,59.87182221523631,1.49656504377509,38.6316127409886
FAM3B,FAM3B,4.6723584,4.65784393386194,0.280378482153622,5.27659715947279,59.6908767920625,0.0,40.309123207937496
SPINK5,SPINK5,1.3710219,1.34984613311295,0.108065426685462,1.60932946511481,59.6899592547252,8.60472182196413,31.7053189233107
PLTP,PLTP,2.3251435,2.3300705485342,0.162684124342642,2.71083397892643,59.541731677760104,2.38255241844842,38.075715903791505
NCR1,NCR1,2.6495635,2.60936430962791,0.254669517700646,3.38751419232091,59.5317124476085,0.0,40.4682875523915
CSTB,CSTB,4.0948209,4.09810789255893,0.209600103624793,4.59226566191728,59.5102366704568,5.27397844599044,35.2157848835528
ENPP2,ENPP2,6.0253634,6.0536010322436,0.20063876193756,6.50729674523513,59.5016585346828,6.53618221979575,33.9621592455215
DLL1,DLL1,10.8496678,10.8492622444689,0.183017556739318,11.2049213220816,59.3821433165144,0.0,40.6178566834856
EFEMP1,EFEMP1,4.9695438,4.93580794167963,0.307257809113998,5.67501703494609,59.3626405787051,0.0,40.6373594212949
GP1BA,GP1BA,5.2108802,5.18211100441988,0.315185181923552,6.05931850019274,59.335195238163095,0.0,40.6648047618369
CCN3,CCN3,3.5672851,3.54552952627227,0.213236455282018,4.15368375553139,59.311884828848605,4.37566613117756,36.3124490399738
